"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2005-9-20","88.60","88.50","88.64","88.22","","0.18%"
"2005-9-21","88.14","88.69","88.72","87.89","","-0.52%"
"2005-9-22","88.56","87.96","88.63","87.75","","0.48%"
"2005-9-23","89.21","88.55","89.21","88.40","","0.73%"
"2005-9-26","89.11","89.38","89.46","89.08","","-0.11%"
"2005-9-27","89.60","89.11","89.82","89.06","","0.55%"
"2005-9-28","89.47","89.59","89.78","89.34","","-0.15%"
"2005-9-29","89.40","89.28","89.62","89.19","","-0.08%"
"2005-9-30","89.52","89.54","89.69","89.03","","0.13%"
"2005-10-3","90.13","89.51","90.23","89.40","","0.68%"
"2005-10-4","90.10","90.20","90.24","89.94","","-0.03%"
"2005-10-5","89.98","90.16","90.17","89.74","","-0.13%"
"2005-10-6","88.66","89.67","89.76","88.53","","-1.47%"
"2005-10-7","89.17","88.77","89.31","88.72","","0.58%"
"2005-10-10","89.46","89.05","89.47","88.93","","0.33%"
"2005-10-11","89.97","89.55","90.02","89.45","","0.57%"
"2005-10-12","89.63","89.96","90.17","89.50","","-0.38%"
"2005-10-13","89.81","89.67","90.43","89.61","","0.20%"
"2005-10-14","89.35","89.83","90.09","89.25","","-0.51%"
"2005-10-17","89.80","89.52","89.92","89.16","","0.50%"
"2005-10-18","90.29","89.94","90.57","89.25","","0.55%"
"2005-10-19","89.99","90.28","90.74","89.25","","-0.33%"
"2005-10-20","89.91","90.06","90.19","89.89","","-0.09%"
"2005-10-21","90.31","89.77","90.41","89.40","","0.44%"
"2005-10-24","90.11","90.32","90.43","89.81","","-0.22%"
"2005-10-25","89.24","90.11","90.35","89.14","","-0.97%"
"2005-10-26","89.49","89.23","89.67","89.08","","0.28%"
"2005-10-27","89.10","89.59","89.70","88.82","","-0.44%"
"2005-10-28","89.59","89.08","89.67","88.90","","0.55%"
"2005-10-31","90.07","89.61","90.19","89.40","","0.54%"
"2005-11-1","90.08","90.12","90.31","89.93","","0.01%"
"2005-11-2","89.72","90.00","90.20","89.62","","-0.40%"
"2005-11-3","90.44","89.74","90.48","89.65","","0.80%"
"2005-11-4","91.26","90.39","91.37","90.14","","0.91%"
"2005-11-7","91.29","91.39","91.59","91.17","","0.03%"
"2005-11-8","91.37","91.45","91.96","91.33","","0.09%"
"2005-11-9","91.50","91.50","91.84","91.33","","0.14%"
"2005-11-10","92.08","91.52","92.10","91.30","","0.63%"
"2005-11-11","91.98","92.12","92.13","91.86","","-0.11%"
"2005-11-14","92.13","91.76","92.34","91.50","","0.16%"
"2005-11-15","92.09","92.15","92.54","91.99","","-0.04%"
"2005-11-16","92.33","91.96","92.63","91.91","","0.26%"
"2005-11-17","91.88","92.40","92.60","91.81","","-0.49%"
"2005-11-18","91.93","91.96","92.49","91.70","","0.05%"
"2005-11-21","92.03","91.87","92.09","91.39","","0.11%"
"2005-11-22","91.50","92.03","92.33","91.40","","-0.58%"
"2005-11-23","91.51","91.49","91.72","91.15","","0.01%"
"2005-11-25","92.04","91.82","92.07","91.61","","0.58%"
"2005-11-28","90.98","92.05","92.31","90.80","","-1.15%"
"2005-11-29","91.62","91.21","91.94","91.11","","0.70%"
"2005-11-30","91.57","91.81","91.83","91.45","","-0.05%"
"2005-12-1","91.82","91.54","92.21","91.50","","0.27%"
"2005-12-2","91.95","91.87","92.32","91.76","","0.14%"
"2005-12-5","91.48","92.00","92.19","91.32","","-0.51%"
"2005-12-6","91.44","91.53","91.74","91.39","","-0.04%"
"2005-12-7","91.89","91.42","92.05","91.39","","0.49%"
"2005-12-8","91.26","91.95","91.98","91.03","","-0.69%"
"2005-12-9","91.25","91.29","91.57","91.14","","-0.01%"
"2005-12-12","90.35","91.43","91.51","90.15","","-0.99%"
"2005-12-13","90.38","90.33","90.68","90.17","","0.03%"
"2005-12-14","89.83","90.42","90.62","89.52","","-0.61%"
"2005-12-15","90.02","90.02","90.62","89.54","","0.21%"
"2005-12-16","89.70","90.03","90.16","89.67","","-0.36%"
"2005-12-19","89.87","89.60","90.03","89.58","","0.19%"
"2005-12-20","90.78","89.90","90.96","89.84","","1.01%"
"2005-12-21","90.94","90.76","91.23","90.51","","0.18%"
"2005-12-22","90.72","91.02","91.20","90.60","","-0.24%"
"2005-12-23","90.84","90.80","91.09","90.68","","0.13%"
"2005-12-27","91.19","90.90","91.20","90.80","","0.39%"
"2005-12-28","91.26","91.07","91.33","90.52","","0.08%"
"2005-12-29","91.10","91.13","91.30","90.92","","-0.18%"
"2005-12-30","91.17","91.08","91.47","90.78","","0.08%"
"2006-1-3","89.84","90.75","90.94","89.78","","-1.46%"
"2006-1-4","89.14","89.73","89.86","89.01","","-0.78%"
"2006-1-5","89.33","89.27","89.63","89.18","","0.21%"
"2006-1-6","88.85","89.35","89.63","88.80","","-0.54%"
"2006-1-9","89.25","88.96","89.45","88.81","","0.45%"
"2006-1-10","89.33","89.34","89.54","89.11","","0.09%"
"2006-1-11","88.99","89.37","89.57","88.86","","-0.38%"
"2006-1-12","89.44","88.94","89.67","88.73","","0.51%"
"2006-1-13","88.89","89.47","89.55","88.85","","-0.61%"
"2006-1-17","89.30","89.11","89.60","88.93","","0.46%"
"2006-1-18","89.26","89.23","89.51","88.94","","-0.04%"
"2006-1-19","89.39","89.31","89.64","89.18","","0.15%"
"2006-1-20","88.95","89.39","89.65","88.95","","-0.49%"
"2006-1-23","87.95","88.79","88.96","87.93","","-1.12%"
"2006-1-24","88.06","87.94","88.24","87.83","","0.13%"
"2006-1-25","88.33","88.24","88.42","87.86","","0.31%"
"2006-1-26","88.62","88.42","88.71","88.23","","0.33%"
"2006-1-27","89.32","88.60","89.40","88.46","","0.79%"
"2006-1-30","89.42","89.27","89.53","89.23","","0.11%"
"2006-1-31","88.96","89.43","89.47","88.69","","-0.51%"
"2006-2-1","89.51","88.96","89.57","88.84","","0.62%"
"2006-2-2","89.37","89.49","89.74","89.29","","-0.16%"
"2006-2-3","89.89","89.47","90.23","89.30","","0.58%"
"2006-2-6","90.29","89.86","90.42","89.73","","0.44%"
"2006-2-7","90.24","90.34","90.40","89.90","","-0.06%"
"2006-2-8","90.43","90.09","90.55","90.06","","0.21%"
"2006-2-9","90.29","90.30","90.39","90.08","","-0.15%"
"2006-2-10","90.55","90.15","90.57","89.70","","0.29%"
"2006-2-13","90.54","90.55","90.78","90.48","","-0.01%"
"2006-2-14","90.54","90.52","90.93","90.41","","0.00%"
"2006-2-15","90.72","90.56","90.81","90.17","","0.20%"
"2006-2-16","90.73","90.74","91.02","90.58","","0.01%"
"2006-2-17","90.64","90.61","91.01","90.43","","-0.10%"
"2006-2-21","90.55","90.45","90.74","90.41","","-0.10%"
"2006-2-22","90.67","90.57","90.89","90.47","","0.13%"
"2006-2-23","90.39","90.56","90.67","90.09","","-0.31%"
"2006-2-24","90.61","90.38","90.71","90.24","","0.24%"
"2006-2-27","90.63","90.86","90.89","90.51","","0.02%"
"2006-2-28","90.11","90.67","90.76","90.02","","-0.57%"
"2006-3-1","90.22","90.08","90.40","89.85","","0.12%"
"2006-3-2","89.56","90.22","90.27","89.53","","-0.73%"
"2006-3-3","89.66","89.55","89.90","89.50","","0.11%"
"2006-3-6","89.89","89.36","90.07","89.28","","0.26%"
"2006-3-7","90.77","89.91","90.86","89.86","","0.98%"
"2006-3-8","90.62","90.71","90.80","90.43","","-0.17%"
"2006-3-9","90.75","90.60","90.79","90.38","","0.14%"
"2006-3-10","90.85","90.78","91.16","90.59","","0.11%"
"2006-3-13","90.54","90.83","90.87","90.52","","-0.34%"
"2006-3-14","90.00","90.48","90.61","89.89","","-0.60%"
"2006-3-15","89.70","90.04","90.08","89.69","","-0.33%"
"2006-3-16","89.07","89.74","89.97","89.00","","-0.70%"
"2006-3-17","88.92","89.11","89.29","88.85","","-0.17%"
"2006-3-20","89.13","89.07","89.27","88.95","","0.24%"
"2006-3-21","89.62","89.17","89.79","89.15","","0.55%"
"2006-3-22","89.72","89.60","89.87","89.54","","0.11%"
"2006-3-23","90.46","89.77","90.52","89.75","","0.82%"
"2006-3-24","90.07","90.43","90.62","89.96","","-0.43%"
"2006-3-27","90.07","90.05","90.09","89.76","","0.00%"
"2006-3-28","90.25","90.03","90.31","89.51","","0.20%"
"2006-3-29","90.25","90.23","90.45","90.06","","0.00%"
"2006-3-30","89.39","90.21","90.25","89.32","","-0.95%"
"2006-3-31","89.73","89.30","89.94","89.28","","0.38%"
"2006-4-3","89.63","89.74","90.40","89.59","","-0.11%"
"2006-4-4","88.83","89.66","89.76","88.79","","-0.89%"
"2006-4-5","88.63","88.88","88.96","88.60","","-0.23%"
"2006-4-6","88.96","88.74","89.16","88.44","","0.37%"
"2006-4-7","89.63","89.05","89.71","88.91","","0.75%"
"2006-4-10","89.72","89.60","89.84","89.48","","0.10%"
"2006-4-11","89.44","89.64","89.75","89.39","","-0.31%"
"2006-4-12","89.62","89.36","89.82","89.21","","0.20%"
"2006-4-13","89.62","89.57","89.86","89.41","","0.00%"
"2006-4-17","88.64","88.76","89.16","88.43","","-1.09%"
"2006-4-18","88.24","88.68","88.85","88.18","","-0.45%"
"2006-4-19","87.79","87.94","88.42","87.73","","-0.51%"
"2006-4-20","88.25","87.84","88.44","87.82","","0.52%"
"2006-4-21","88.05","88.29","88.53","87.93","","-0.23%"
"2006-4-24","87.45","87.73","87.92","87.41","","-0.68%"
"2006-4-25","87.32","87.56","87.69","87.24","","-0.15%"
"2006-4-26","87.22","87.37","87.66","87.11","","-0.11%"
"2006-4-27","86.63","87.27","87.52","86.56","","-0.68%"
"2006-4-28","86.11","86.69","86.76","86.00","","-0.60%"
"2006-5-1","85.97","85.93","86.02","85.48","","-0.16%"
"2006-5-2","85.79","86.18","86.36","85.64","","-0.21%"
"2006-5-3","85.84","85.88","86.03","85.50","","0.06%"
"2006-5-4","85.84","85.91","86.22","85.31","","0.00%"
"2006-5-5","85.12","85.46","85.63","85.00","","-0.84%"
"2006-5-8","85.23","85.09","85.31","84.68","","0.13%"
"2006-5-9","84.83","85.25","85.49","84.66","","-0.47%"
"2006-5-10","84.50","84.74","84.84","84.37","","-0.39%"
"2006-5-11","84.27","84.75","85.28","84.14","","-0.27%"
"2006-5-12","83.96","84.25","84.37","83.61","","-0.37%"
"2006-5-15","84.54","83.61","84.68","83.60","","0.69%"
"2006-5-16","84.17","84.71","84.78","84.12","","-0.44%"
"2006-5-17","84.85","84.25","85.10","83.73","","0.81%"
"2006-5-18","84.51","84.90","84.98","84.36","","-0.40%"
"2006-5-19","84.88","84.38","85.35","84.24","","0.44%"
"2006-5-22","84.35","84.91","85.47","84.27","","-0.62%"
"2006-5-23","84.35","84.44","84.72","84.27","","0.00%"
"2006-5-24","84.95","84.93","85.27","84.31","","0.71%"
"2006-5-25","84.65","85.03","85.16","84.60","","-0.35%"
"2006-5-26","85.26","84.67","85.36","84.56","","0.72%"
"2006-5-30","84.28","85.07","85.11","84.08","","-1.15%"
"2006-5-31","84.72","84.35","84.74","84.08","","0.52%"
"2006-6-1","84.79","84.68","85.27","84.63","","0.08%"
"2006-6-2","84.05","84.72","84.87","83.91","","-0.87%"
"2006-6-5","84.14","84.06","84.17","83.72","","0.11%"
"2006-6-6","84.73","84.29","84.95","84.08","","0.70%"
"2006-6-7","84.99","84.84","85.21","84.72","","0.31%"
"2006-6-8","85.91","84.97","86.00","84.92","","1.08%"
"2006-6-9","85.72","85.82","86.06","85.49","","-0.22%"
"2006-6-12","85.85","85.89","86.12","85.67","","0.15%"
"2006-6-13","86.43","86.00","86.50","85.90","","0.68%"
"2006-6-14","86.14","86.42","86.48","85.76","","-0.34%"
"2006-6-15","86.02","86.05","86.21","85.73","","-0.14%"
"2006-6-16","85.92","85.86","86.09","85.66","","-0.12%"
"2006-6-19","86.31","86.01","86.47","85.92","","0.45%"
"2006-6-20","86.18","86.32","86.46","85.99","","-0.15%"
"2006-6-21","85.78","86.17","86.18","85.63","","-0.46%"
"2006-6-22","86.39","85.75","86.55","85.66","","0.71%"
"2006-6-23","86.82","86.41","87.05","86.31","","0.50%"
"2006-6-26","86.49","86.86","86.89","86.36","","-0.38%"
"2006-6-27","86.47","86.45","86.66","86.25","","-0.02%"
"2006-6-28","86.63","86.59","86.87","86.46","","0.19%"
"2006-6-29","85.87","86.70","86.85","85.86","","-0.88%"
"2006-6-30","85.22","85.91","85.93","85.14","","-0.76%"
"2006-7-3","85.18","85.20","85.36","85.06","","-0.05%"
"2006-7-5","85.60","84.98","85.76","84.89","","0.49%"
"2006-7-6","85.35","85.61","85.67","85.31","","-0.29%"
"2006-7-7","84.98","85.37","85.41","84.77","","-0.43%"
"2006-7-10","85.50","85.03","85.60","84.97","","0.61%"
"2006-7-11","85.36","85.45","85.73","85.34","","-0.16%"
"2006-7-12","85.91","85.40","86.04","85.32","","0.64%"
"2006-7-13","85.79","85.82","86.00","85.64","","-0.14%"
"2006-7-14","86.09","85.82","86.28","85.81","","0.35%"
"2006-7-17","86.96","86.17","87.01","86.06","","1.01%"
"2006-7-18","87.01","86.98","87.18","86.55","","0.06%"
"2006-7-19","86.46","87.06","87.33","86.37","","-0.63%"
"2006-7-20","86.22","86.47","86.50","86.12","","-0.28%"
"2006-7-21","85.93","86.27","86.30","85.85","","-0.34%"
"2006-7-24","86.34","85.86","86.43","85.81","","0.48%"
"2006-7-25","86.64","86.38","86.77","86.08","","0.35%"
"2006-7-26","85.93","86.64","86.73","85.89","","-0.82%"
"2006-7-27","85.87","85.88","85.96","85.37","","-0.07%"
"2006-7-28","85.44","85.85","86.03","85.32","","-0.50%"
"2006-7-31","85.30","85.39","85.46","85.18","","-0.16%"
"2006-8-1","85.05","85.28","85.63","85.03","","-0.29%"
"2006-8-2","85.05","85.05","85.20","84.91","","0.00%"
"2006-8-3","85.02","85.12","85.39","84.86","","-0.04%"
"2006-8-4","84.57","85.09","85.27","84.39","","-0.53%"
"2006-8-7","84.75","84.53","84.81","84.49","","0.21%"
"2006-8-8","84.66","84.86","84.90","84.47","","-0.11%"
"2006-8-9","84.71","85.21","85.22","84.43","","0.06%"
"2006-8-10","85.08","84.63","85.39","84.42","","0.44%"
"2006-8-11","85.52","85.10","85.58","85.07","","0.52%"
"2006-8-14","85.64","85.49","85.68","85.31","","0.14%"
"2006-8-15","85.22","85.60","85.75","85.10","","-0.49%"
"2006-8-16","84.88","85.18","85.31","84.70","","-0.40%"
"2006-8-17","85.04","84.89","85.14","84.61","","0.19%"
"2006-8-18","85.09","85.03","85.31","84.93","","0.06%"
"2006-8-21","84.63","85.02","85.12","84.42","","-0.54%"
"2006-8-22","85.18","84.80","85.28","84.73","","0.65%"
"2006-8-23","85.13","85.12","85.22","84.76","","-0.06%"
"2006-8-24","85.28","85.19","85.34","84.89","","0.18%"
"2006-8-25","85.38","85.30","85.55","85.20","","0.12%"
"2006-8-28","85.23","85.39","85.46","85.03","","-0.18%"
"2006-8-29","84.91","85.22","85.38","84.89","","-0.38%"
"2006-8-30","84.97","84.96","85.07","84.84","","0.07%"
"2006-8-31","85.05","84.91","85.21","84.72","","0.09%"
"2006-9-1","84.94","85.09","85.37","84.88","","-0.13%"
"2006-9-5","85.00","84.87","85.14","84.73","","0.07%"
"2006-9-6","85.10","85.01","85.35","84.97","","0.12%"
"2006-9-7","85.53","85.08","85.64","85.03","","0.51%"
"2006-9-8","85.95","85.55","86.06","85.51","","0.49%"
"2006-9-11","85.92","85.97","86.08","85.63","","-0.03%"
"2006-9-12","85.92","85.89","86.02","85.66","","0.00%"
"2006-9-13","85.87","85.86","86.02","85.72","","-0.06%"
"2006-9-14","85.66","85.84","85.94","85.46","","-0.24%"
"2006-9-15","85.99","85.69","86.17","85.59","","0.39%"
"2006-9-18","85.81","86.06","86.14","85.79","","-0.21%"
"2006-9-19","85.94","85.77","86.04","85.63","","0.15%"
"2006-9-20","85.81","85.92","85.97","85.63","","-0.15%"
"2006-9-21","85.18","85.87","85.89","85.17","","-0.73%"
"2006-9-22","85.20","85.22","85.23","84.91","","0.02%"
"2006-9-25","85.29","85.18","85.45","84.97","","0.11%"
"2006-9-26","85.63","85.37","85.84","85.27","","0.40%"
"2006-9-27","85.66","85.71","85.86","85.56","","0.04%"
"2006-9-28","85.72","85.67","85.92","85.54","","0.07%"
"2006-9-29","85.97","85.77","86.22","85.72","","0.29%"
"2006-10-2","85.59","86.01","86.13","85.51","","-0.44%"
"2006-10-3","85.71","85.61","85.76","85.47","","0.14%"
"2006-10-4","85.84","85.73","86.10","85.68","","0.15%"
"2006-10-5","85.92","85.83","86.05","85.74","","0.09%"
"2006-10-6","86.44","85.92","86.65","85.79","","0.61%"
"2006-10-9","86.52","86.53","86.60","86.44","","0.09%"
"2006-10-10","87.02","86.53","87.09","86.46","","0.58%"
"2006-10-11","87.12","87.05","87.21","86.88","","0.11%"
"2006-10-12","86.92","87.10","87.12","86.81","","-0.23%"
"2006-10-13","87.12","86.86","87.30","86.71","","0.23%"
"2006-10-16","87.00","87.17","87.20","86.88","","-0.14%"
"2006-10-17","86.87","86.90","86.99","86.67","","-0.15%"
"2006-10-18","86.88","86.82","87.09","86.70","","0.01%"
"2006-10-19","86.24","86.87","86.89","86.18","","-0.74%"
"2006-10-20","86.27","86.28","86.40","86.14","","0.03%"
"2006-10-23","86.71","86.30","86.82","86.27","","0.51%"
"2006-10-24","86.63","86.74","86.92","86.56","","-0.09%"
"2006-10-25","86.38","86.70","86.72","86.34","","-0.29%"
"2006-10-26","85.89","86.37","86.38","85.83","","-0.57%"
"2006-10-27","85.56","85.89","86.07","85.43","","-0.38%"
"2006-10-30","85.59","85.57","85.69","85.50","","0.04%"
"2006-10-31","85.32","85.67","85.87","85.21","","-0.32%"
"2006-11-1","85.32","85.29","85.50","85.15","","0.00%"
"2006-11-2","85.34","85.46","85.55","85.32","","0.02%"
"2006-11-3","85.71","85.35","85.91","85.27","","0.43%"
"2006-11-6","85.75","85.70","85.93","85.66","","0.05%"
"2006-11-7","85.43","85.71","85.73","85.10","","-0.37%"
"2006-11-8","85.41","85.38","85.60","85.19","","-0.02%"
"2006-11-9","85.18","85.48","85.63","85.06","","-0.27%"
"2006-11-10","85.05","85.12","85.13","84.70","","-0.15%"
"2006-11-13","85.36","85.02","85.44","84.84","","0.36%"
"2006-11-14","85.24","85.30","85.44","84.95","","-0.14%"
"2006-11-15","85.34","85.30","85.63","85.22","","0.12%"
"2006-11-16","85.50","85.32","85.56","85.22","","0.19%"
"2006-11-17","85.37","85.53","85.70","85.18","","-0.15%"
"2006-11-20","85.42","85.34","85.46","85.20","","0.06%"
"2006-11-21","85.24","85.40","85.48","85.18","","-0.21%"
"2006-11-22","84.65","85.26","85.27","84.44","","-0.69%"
"2006-11-23","84.48","84.58","84.53","84.36","","-0.20%"
"2006-11-24","83.71","84.40","84.51","83.56","","-0.91%"
"2006-11-27","83.51","83.35","83.78","83.25","","-0.24%"
"2006-11-28","83.21","83.51","83.58","83.15","","-0.36%"
"2006-11-29","83.44","83.14","83.57","83.05","","0.28%"
"2006-11-30","82.92","83.51","83.53","82.79","","-0.62%"
"2006-12-1","82.48","82.91","83.09","82.36","","-0.53%"
"2006-12-4","82.49","82.36","82.76","82.31","","0.01%"
"2006-12-5","82.45","82.46","82.70","82.24","","-0.05%"
"2006-12-6","82.77","82.53","82.88","82.40","","0.39%"
"2006-12-7","82.80","82.78","82.83","82.53","","0.04%"
"2006-12-8","83.33","82.78","83.34","82.38","","0.64%"
"2006-12-11","83.12","83.34","83.67","83.05","","-0.25%"
"2006-12-12","82.97","83.09","83.31","82.88","","-0.18%"
"2006-12-13","82.97","82.92","83.44","82.89","","0.00%"
"2006-12-14","83.65","83.30","83.72","83.13","","0.82%"
"2006-12-15","84.06","83.64","84.14","83.49","","0.49%"
"2006-12-18","83.98","84.03","84.22","83.84","","-0.10%"
"2006-12-19","83.46","83.96","84.03","83.32","","-0.62%"
"2006-12-20","83.52","83.37","83.63","83.21","","0.07%"
"2006-12-21","83.57","83.49","83.76","83.34","","0.06%"
"2006-12-22","83.94","83.54","83.96","83.38","","0.44%"
"2006-12-26","84.07","83.84","84.13","83.80","","0.15%"
"2006-12-27","83.94","84.03","84.10","83.65","","-0.15%"
"2006-12-28","83.82","83.94","84.03","83.53","","-0.14%"
"2006-12-29","83.72","83.82","83.87","83.61","","-0.12%"
"2007-1-2","83.20","83.46","83.61","83.15","","-0.62%"
"2007-1-3","83.92","83.27","84.04","83.17","","0.87%"
"2007-1-4","84.32","83.91","84.39","83.84","","0.48%"
"2007-1-5","84.63","84.29","84.81","84.15","","0.37%"
"2007-1-8","84.60","84.64","84.84","84.49","","-0.04%"
"2007-1-9","84.74","84.49","84.84","84.43","","0.17%"
"2007-1-10","85.08","84.78","85.14","84.72","","0.40%"
"2007-1-11","85.31","85.06","85.36","84.70","","0.27%"
"2007-1-12","85.03","85.29","85.40","84.93","","-0.33%"
"2007-1-16","85.05","84.94","85.13","84.64","","0.02%"
"2007-1-17","84.98","85.10","85.16","84.87","","-0.08%"
"2007-1-18","84.91","84.93","85.26","84.76","","-0.08%"
"2007-1-19","84.86","84.92","85.15","84.73","","-0.06%"
"2007-1-22","85.02","84.90","85.14","84.83","","0.19%"
"2007-1-23","84.67","85.03","85.12","84.49","","-0.41%"
"2007-1-24","84.94","84.69","85.04","84.61","","0.32%"
"2007-1-25","85.11","84.92","85.19","84.67","","0.20%"
"2007-1-26","85.28","85.15","85.43","85.10","","0.20%"
"2007-1-29","85.10","85.15","85.38","85.04","","-0.21%"
"2007-1-30","85.03","85.06","85.12","84.94","","-0.08%"
"2007-1-31","84.61","85.02","85.27","84.57","","-0.49%"
"2007-2-1","84.63","84.65","84.74","84.40","","0.02%"
"2007-2-2","84.96","84.68","85.04","84.44","","0.39%"
"2007-2-5","85.08","84.98","85.20","84.89","","0.14%"
"2007-2-6","84.78","85.05","85.17","84.72","","-0.35%"
"2007-2-7","84.75","84.75","84.86","84.65","","-0.04%"
"2007-2-8","84.70","84.67","85.03","84.66","","-0.06%"
"2007-2-9","84.87","84.72","85.03","84.69","","0.20%"
"2007-2-12","85.15","84.83","85.21","84.74","","0.33%"
"2007-2-13","84.73","85.14","85.16","84.69","","-0.49%"
"2007-2-14","84.20","84.74","84.78","84.07","","-0.63%"
"2007-2-15","84.01","84.10","84.26","83.94","","-0.23%"
"2007-2-16","84.09","84.10","84.31","84.05","","0.10%"
"2007-2-20","84.19","84.10","84.24","83.89","","0.12%"
"2007-2-21","84.21","84.14","84.41","84.08","","0.02%"
"2007-2-22","84.32","84.24","84.53","84.19","","0.13%"
"2007-2-23","84.07","84.34","84.43","83.94","","-0.30%"
"2007-2-26","83.93","83.97","84.09","83.89","","-0.17%"
"2007-2-27","83.48","83.90","84.01","83.40","","-0.54%"
"2007-2-28","83.57","83.53","83.85","83.49","","0.11%"
"2007-3-1","83.68","83.62","83.88","83.47","","0.13%"
"2007-3-2","83.74","83.84","83.97","83.64","","0.07%"
"2007-3-5","84.15","83.73","84.25","83.61","","0.49%"
"2007-3-6","84.07","84.18","84.26","83.99","","-0.10%"
"2007-3-7","83.78","83.98","84.10","83.75","","-0.34%"
